# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
149		1563		304701		1775
150		1567		306697		1763
151		1556		308703		1771
152		1551		310709		1779
153		1543		312707		1779
154		1545		314697		1781
155		1545		316729		1793
156		1552		318751		1799
157		1548		320750		1797
158		1546		322773		1795
159		1551		324777		1791
160		1544		326812		1789
161		1548		328827		1778
162		1551		330853		1783
163		1550		332874		1784
164		1551		334891		1796
165		1554		336903		1802
166		1548		338958		1799
167		1555		340995		1811
168		1558		342993		1809
169		1554		345019		1799
170		1552		347045		1790
171		1555		349055		1799
172		1561		351081		1797
173		1561		353117		1803
174		1572		355158		1784
175		1559		357204		1787
176		1558		359227		1776
177		1561		361251		1780
178		1571		363262		1766
179		1570		365306		1767
180		1565		367361		1769
181		1571		369391		1769
182		1566		371399		1774
183		1565		373388		1776
184		1569		375382		1772
185		1575		377405		1775
186		1572		379411		1768
187		1571		381438		1781
188		1574		383451		1773
189		1570		385479		1771
190		1576		387482		1770
191		1574		389549		1785
192		1571		391573		1796
193		1567		393588		1790
194		1556		395602		1783
195		1555		397640		1781
196		1557		399645		1787
197		1559		401659		1781
198		1552		403667		1766
199		1545		405678		1770
200		1546		407691		1779
201		1543		409725		1780
202		1544		411769		1778
203		1549		413779		1782
204		1545		415780		1784
205		1544		417775		1780
206		1544		419793		1783
207		1546		421819		1763
208		1548		423809		1763
209		1550		425843		1767
210		1558		427847		1767
211		1553		429849		1767
212		1548		431854		1759
213		1544		433877		1766
214		1553		435914		1766
215		1554		437922		1768
216		1550		439945		1771
217		1555		441938		1776
218		1540		443947		1769
219		1548		445979		1761
220		1552		447963		1745
221		1550		449971		1750
222		1552		451952		1746
223		1554		454000		1754
224		1559		456009		1745
225		1546		458035		1768
226		1554		460043		1769
227		1562		462061		1781
228		1555		464059		1782
229		1550		466097		1783
230		1552		468103		1763
231		1549		470096		1764
232		1548		472085		1762
233		1552		474102		1764
234		1558		476132		1775
235		1557		478131		1774
236		1563		480156		1765
237		1560		482145		1786
238		1565		484164		1779
239		1555		486180		1791
240		1551		488179		1788
241		1544		490211		1792
242		1542		492252		1791
243		1544		494251		1789
244		1547		496293		1786
245		1545		498325		1783
246		1544		500338		1790
247		1555		502344		1796
248		1547		504382		1801
249		1550		506405		1786
250		1533		508430		1786
251		1523		510429		1792
252		1511		512444		1788
253		1503		514453		1778
254		1501		516426		1775
255		1496		518433		1783
256		1492		520402		1779
257		1490		522363		1778
258		1488		524367		1781
259		1488		526325		1774
260		1488		528328		1774
261		1484		530284		1779
262		1482		532248		1783
263		1482		534200		1775
264		1480		536202		1774
265		1479		538183		1767
266		1477		540180		1771
267		1476		542200		1774
268		1475		544180		1776
269		1473		546144		1778
270		1473		548094		1772
271		1473		550085		1773
272		1473		552069		1772
273		1473		554068		1773
274		1471		556059		1770
275		1468		558026		1770
276		1468		560014		1769
277		1468		561975		1772
278		1467		563927		1772
279		1465		565874		1776
280		1464		567840		1775
281		1462		569836		1779
282		1462		571781		1777
283		1463		573726		1774
284		1462		575700		1774
285		1461		577664		1779
286		1461		579625		1775
287		1461		581602		1772
288		1461		583571		1771
289		1460		585541		1773
290		1460		587515		1772
291		1460		589487		1769
292		1460		591443		1774
293		1460		593422		1773
294		1459		595394		1771
295		1457		597329		1770
296		1457		599313		1772
297		1456		601289		1775
298		1455		603267		1777
299		1455		605233		1777
300		1455		607179		1776
301		1455		609148		1777
302		1455		611120		1775
303		1455		613079		1777
304		1455		615037		1773
305		1455		616981		1770
306		1455		618927		1769
307		1455		620877		1779
308		1455		622844		1776
309		1455		624800		1774
310		1455		626790		1769
311		1454		628801		1771
312		1453		630745		1771
313		1453		632737		1770
314		1451		634711		1773
315		1451		636680		1774
316		1451		638618		1774
317		1450		640592		1776
318		1449		642604		1778
319		1449		644589		1775
320		1449		646542		1774
321		1449		648491		1775
322		1449		650434		1770
323		1449		652421		1769
324		1448		654379		1770
325		1448		656364		1766
326		1448		658334		1769
327		1448		660356		1767
328		1448		662355		1768
329		1448		664311		1766
330		1448		666283		1763
331		1448		668254		1762
332		1448		670207		1763
333		1448		672176		1761
334		1447		672177		1761
335		1445		672179		1762
336		1444		672180		1762
337		1444		672180		1762
338		1444		672180		1762
339		1444		672180		1762
340		1444		672180		1762
341		1444		672180		1762
342		1444		672180		1762
343		1444		672180		1762
344		1444		672180		1762
345		1444		672180		1762
346		1444		672180		1762
347		1444		672180		1762
348		1444		672180		1762
349		1444		672180		1762
350		1444		672180		1762
351		1444		672180		1762
352		1444		672180		1762
353		1444		672180		1762
354		1444		672180		1762
355		1444		672180		1762
356		1444		672180		1762
357		1444		672180		1762
358		1444		672180		1762
359		1444		672180		1762
360		1444		672180		1762
361		1444		672180		1762
362		1444		672180		1762
363		1444		672180		1762
364		1444		672180		1762
365		1444		672180		1762
366		1444		672180		1762
367		1444		672180		1762
368		1445		672182		1761
369		1445		672182		1761
370		1445		672182		1761
371		1445		672182		1761
372		1445		672182		1761
373		1444		672183		1762
374		1444		672183		1762
375		1444		672183		1762
376		1444		672183		1762
377		1444		672183		1762
378		1444		672183		1762
379		1444		672183		1762
380		1444		672183		1762
381		1444		672185		1764
382		1443		672186		1763
383		1443		672186		1763
384		1443		672186		1763
385		1443		672186		1763
386		1443		672186		1763
387		1443		672186		1763
388		1443		672186		1763
389		1443		672186		1763
390		1443		672186		1763
391		1443		672186		1763
392		1443		672186		1763
393		1443		672186		1763
394		1443		672186		1763
395		1443		672186		1763
396		1442		672187		1764
397		1442		672187		1764
398		1442		672187		1764
399		1442		672187		1764
400		1442		672187		1764
401		1442		672187		1764
402		1442		672187		1764
403		1442		672187		1764
404		1442		672187		1764
405		1442		672187		1764
406		1442		672187		1764
407		1442		672187		1764
408		1442		672187		1764
409		1442		672187		1764
410		1442		672187		1764
411		1442		672187		1764
412		1442		672187		1764
413		1442		672187		1764
414		1442		672187		1764
415		1442		672187		1764
416		1442		672187		1764
417		1442		672187		1764
418		1442		672187		1764
419		1442		672187		1764
420		1442		672187		1764
421		1442		672187		1764
422		1442		672187		1764
423		1442		672187		1764
424		1442		672187		1764
425		1442		672187		1764
426		1442		672187		1764
427		1442		672187		1764
428		1442		672187		1764
429		1442		672187		1764
430		1442		672187		1764
431		1442		672187		1764
432		1442		672187		1764
433		1442		672187		1764
434		1442		672187		1764
435		1442		672187		1764
436		1442		672187		1764
437		1442		672187		1764
438		1442		672187		1764
439		1442		672187		1764
440		1442		672187		1764
441		1442		672187		1764
442		1442		672187		1764
443		1442		672187		1764
444		1442		672187		1764
445		1442		672187		1764
446		1442		672187		1764
