# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
250		2332		40343		3282
251		2332		40343		3282
252		2332		40343		3282
253		2332		40343		3282
254		2332		40343		3282
255		2332		40343		3282
256		2332		40343		3282
257		2332		40343		3282
258		2332		40343		3282
259		2332		40343		3282
260		2332		40343		3282
261		2332		40343		3282
262		2332		40343		3282
263		2332		40343		3282
264		2332		40343		3282
265		2332		40343		3282
266		2332		40343		3282
267		2332		40343		3282
268		2332		40343		3282
269		2332		40343		3282
270		2332		40343		3282
271		2332		40343		3282
272		2332		40343		3282
273		2332		40343		3282
274		2332		40343		3282
275		2332		40343		3282
276		2332		40343		3282
277		2332		40343		3282
278		2332		40343		3282
279		2332		40343		3282
280		2332		40343		3282
281		2332		40343		3282
282		2332		40343		3282
283		2332		40343		3282
284		2332		40343		3282
285		2332		40343		3282
286		2332		40343		3282
287		2332		40343		3282
288		2332		40343		3282
289		2332		40343		3282
290		2332		40343		3282
291		2332		40343		3282
292		2332		40343		3282
293		2332		40343		3282
294		2332		40343		3282
295		2332		40343		3282
296		2332		40343		3282
297		2332		40343		3282
298		2332		40343		3282
299		2332		40343		3282
300		2332		40343		3282
301		2332		40343		3282
302		2332		40343		3282
303		2332		40343		3282
304		2332		40343		3282
305		2332		40343		3282
306		2332		40343		3282
307		2332		40343		3282
308		2332		40343		3282
309		2332		40343		3282
310		2332		40343		3282
311		2332		40343		3282
312		2332		40343		3282
313		2332		40343		3282
314		2332		40343		3282
315		2332		40343		3282
316		2332		40343		3282
317		2332		40343		3282
318		2332		40343		3282
319		2332		40343		3282
320		2332		40343		3282
321		2332		40343		3282
322		2332		40343		3282
323		2332		40343		3282
324		2332		40343		3282
325		2332		40343		3282
326		2332		40343		3282
327		2332		40343		3282
328		2332		40343		3282
329		2332		40343		3282
330		2332		40343		3282
331		2332		40343		3282
332		2332		40343		3282
333		2332		40343		3282
334		2332		40343		3282
335		2332		40343		3282
336		2332		40343		3282
337		2332		40343		3282
338		2332		40343		3282
339		2332		40343		3282
340		2332		40343		3282
341		2332		40343		3282
342		2332		40343		3282
343		2332		40343		3282
344		2332		40343		3282
345		2332		40343		3282
346		2332		40343		3282
347		2332		40343		3282
348		2332		40343		3282
349		2332		40343		3282
350		2332		40343		3282
351		2332		40343		3282
352		2332		40343		3282
353		2332		40343		3282
354		2332		40343		3282
355		2332		40343		3282
356		2332		40343		3282
357		2332		40343		3282
358		2332		40343		3282
359		2332		40343		3282
360		2332		40343		3282
361		2332		40343		3282
362		2332		40343		3282
363		2332		40343		3282
364		2332		40343		3282
365		2332		40343		3282
366		2332		40343		3282
367		2332		40343		3282
368		2332		40343		3282
369		2332		40343		3282
370		2332		40343		3282
371		2332		40343		3282
372		2332		40343		3282
373		2332		40343		3282
374		2332		40343		3282
375		2332		40343		3282
376		2332		40343		3282
377		2332		40343		3282
378		2332		40343		3282
379		2332		40343		3282
380		2332		40343		3282
381		2332		40343		3282
382		2332		40343		3282
383		2332		40343		3282
384		2332		40343		3282
385		2332		40343		3282
386		2332		40343		3282
387		2332		40343		3282
388		2332		40343		3282
389		2332		40343		3282
390		2332		40343		3282
391		2332		40343		3282
392		2332		40343		3282
393		2332		40343		3282
394		2332		40343		3282
395		2332		40343		3282
396		2332		40343		3282
397		2332		40343		3282
398		2332		40343		3282
399		2332		40343		3282
400		2332		40343		3282
